ID,主要编码,疾病名称,std-cut
I10M35904,M35.904+,结缔组织病肺间质纤维化,"['结缔组织', '病肺', '间质', '纤维化']"
I10M35905,M35.905,抗J0-1综合征,"['抗', 'J0', '1', '综合征']"
I10M35906,M35.906,IgG4相关疾病,"['IgG4', '相关', '疾病']"
I10M35907,M35.907,自身免疫病,"['自身', '免疫病']"
I10M35908,M35.908,Satoyoshi综合征,"['Satoyoshi', '综合征']"
I10M40000,M40.000,姿势性脊柱后凸,"['姿势', '脊柱', '后', '凸']"
I10M40100,M40.100,特指继发性脊柱后凸,"['特指', '继发性', '脊柱', '后', '凸']"
I10M40101,M40.101,强直性脊柱炎后凸畸形,"['强直性', '脊柱炎', '后', '凸', '畸形']"
I10M40200,M40.200,脊柱后凸,"['脊柱', '后', '凸']"
I10M40300,M40.300,直背综合征,"['直背', '综合征']"
I10M40400,M40.400,特指脊柱前凸,"['特指', '脊柱', '前凸']"
I10M40401,M40.401,后天性脊柱前凸,"['后天性', '脊柱', '前凸']"
I10M40402,M40.402,姿势性脊柱前凸,"['姿势', '脊柱', '前凸']"
I10M40500,M40.500,脊柱前凸,"['脊柱', '前凸']"
I10M40501,M40.501,鞍状背,"['鞍状', '背']"
I10M41000,M41.000,婴儿型特发性脊柱侧弯,"['婴儿', '型', '特发性', '脊柱', '侧弯']"
I10M41100,M41.100,幼年型特发性脊柱侧弯,"['幼年', '型', '特发性', '脊柱', '侧弯']"
I10M41101,M41.101,青少年特发性脊柱侧弯,"['青少年', '特发性', '脊柱', '侧弯']"
I10M41200,M41.200,特发性脊柱侧弯,"['特发性', '脊柱', '侧弯']"
I10M41300,M41.300,胸源性脊柱侧弯,"['胸源性', '脊柱', '侧弯']"
I10M41400,M41.400,神经肌肉性脊柱侧弯,"['神经', '肌肉', '脊柱', '侧弯']"
I10M41401,M41.401,麻痹性脊柱侧弯,"['麻痹', '脊柱', '侧弯']"
I10M41500,M41.500,特指继发性脊柱侧弯,"['特指', '继发性', '脊柱', '侧弯']"
I10M41501,M41.501,创伤性脊柱侧弯,"['创伤性', '脊柱', '侧弯']"
I10M41800,M41.800,特指形式脊柱侧弯,"['特指', '形式', '脊柱', '侧弯']"
I10M41900,M41.900,脊柱侧弯,"['脊柱', '侧弯']"
I10M41901,M41.901,脊柱后侧凸,"['脊柱', '后侧', '凸']"
I10M42000,M42.000,幼年型脊柱骨软骨病,"['幼年', '型', '脊柱', '骨', '软骨病']"
I10M42001,M42.001,幼年型脊柱骨软骨炎,"['幼年', '型', '脊柱', '骨', '软骨', '炎']"
I10M42002,M42.002,幼年椎骨骺骨软骨病,"['幼年', '椎骨', '骺', '骨', '软骨病']"
I10M42100,M42.100,成年脊柱骨软骨病,"['成年', '脊柱', '骨', '软骨病']"
I10M42900,M42.900,脊柱骨软骨病,"['脊柱', '骨', '软骨病']"
I10M43000,M43.000,脊椎骨脱离,"['脊椎骨', '脱离']"
I10M43001,M43.001,枕寰枢椎滑脱,"['枕', '寰', '枢椎', '滑脱']"
I10M43002,M43.002,颈椎滑脱,"['颈椎', '滑脱']"
I10M43003,M43.003,颈椎胸椎滑脱,"['颈椎', '胸椎', '滑脱']"
I10M43004,M43.004,胸椎滑脱,"['胸椎', '滑脱']"
I10M43005,M43.005,胸椎腰椎滑脱,"['胸椎', '腰椎', '滑脱']"
I10M43006,M43.006,腰椎滑脱,"['腰椎', '滑脱']"
I10M43007,M43.007,腰骶部脊椎滑脱,"['腰骶部', '脊椎', '滑脱']"
I10M43008,M43.008,骶尾部滑脱,"['骶', '尾部', '滑脱']"
I10M43100,M43.100,脊椎前移,"['脊椎', '前移']"
I10M43101,M43.101,创伤性脊椎前移,"['创伤性', '脊椎', '前移']"
I10M43102,M43.102,变性性脊椎前移,"['变性', '脊椎', '前移']"
I10M43200,M43.200,脊柱特指融合,"['脊柱', '特指', '融合']"
I10M43201,M43.201,寰枢椎关节强硬,"['寰', '枢椎', '关节', '强硬']"
I10M43202,M43.202,骶髂关节强硬,"['骶', '髂', '关节', '强硬']"
I10M43203,M43.203,后天性脊柱关节强硬,"['后天性', '脊柱', '关节', '强硬']"
I10M43300,M43.300,复发性寰枢不完全性脱位伴脊髓病,"['复发性', '寰', '枢', '不完全性', '脱位', '伴', '脊髓']"
I10M43400,M43.400,特指复发性寰枢椎不完全性脱位。,"['特指', '复发性', '寰', '枢椎', '不完全性', '脱位']"
I10M43500,M43.500,特指复发性脊椎不完全性脱位,"['特指', '复发性', '脊椎', '不完全性', '脱位']"
I10M43501,M43.501,复发性颈椎不完全性脱位,"['复发性', '颈椎', '不完全性', '脱位']"
I10M43502,M43.502,复发性颈椎胸椎不完全性脱位,"['复发性', '颈椎', '胸椎', '不完全性', '脱位']"
I10M43503,M43.503,复发性胸椎不完全性脱位,"['复发性', '胸椎', '不完全性', '脱位']"
I10M43504,M43.504,复发性胸椎腰椎不完全性脱位,"['复发性', '胸椎', '腰椎', '不完全性', '脱位']"
I10M43505,M43.505,复发性腰椎不完全性脱位,"['复发性', '腰椎', '不完全性', '脱位']"
I10M43600,M43.600,斜颈,['斜颈']
I10M43601,M43.601,肌性斜颈,"['肌性', '斜颈']"
I10M43602,M43.602,僵颈,['僵颈']
I10M43800,M43.800,特指变形性背部病,"['特指', '变形', '背部']"
I10M43801,M43.801,脊柱旋转不足,"['脊柱', '旋转', '不足']"
I10M43802,M43.802,腰骶关节畸形,"['腰', '骶', '关节', '畸形']"
I10M43803,M43.803,骶髂关节畸形,"['骶', '髂', '关节', '畸形']"
I10M43804,M43.804,骶骨畸形,"['骶骨', '畸形']"
I10M43805,M43.805,尾骨畸形,"['尾骨', '畸形']"
I10M43900,M43.900,变形性背部病,"['变形', '背部']"
I10M43901,M43.901,后天性脊柱变形,"['后天性', '脊柱', '变形']"
I10M45X00,M45.X00,强直性脊柱炎,"['强直性', '脊柱炎']"
I10M45X01,M45.X01,类风湿性脊椎炎,"['类风湿性', '脊椎炎']"
I10M45X02,M45.X02,萎缩性脊柱炎,"['萎缩性', '脊柱炎']"
I10M46000,M46.000,脊柱肌腱端病,"['脊柱', '肌腱', '端病']"
I10M46001,M46.001,颈椎肌腱端炎,"['颈椎', '肌腱', '端炎']"
I10M46002,M46.002,胸椎肌腱端炎,"['胸椎', '肌腱', '端炎']"
I10M46003,M46.003,腰椎肌腱端炎,"['腰椎', '肌腱', '端炎']"
I10M46004,M46.004,颈椎棘上韧带炎,"['颈椎', '棘上', '韧带', '炎']"
I10M46100,M46.100,骶髂关节炎,"['骶', '髂', '关节炎']"
I10M46200,M46.200,椎骨骨髓炎,"['椎骨', '骨髓炎']"
I10M46300,M46.300,椎间盘感染（脓性）,"['椎间盘', '感染', '脓性']"
I10M46301,M46.301,化脓性胸椎间盘感染,"['化脓性', '胸', '椎间盘', '感染']"
I10M46302,M46.302,化脓性腰椎间盘感染,"['化脓性', '腰椎间盘', '感染']"
I10M46400,M46.400,关节盘炎,"['关节盘', '炎']"
I10M46401,M46.401,颈椎椎间盘炎,"['颈椎', '椎间盘', '炎']"
I10M46402,M46.402,胸椎椎间盘炎,"['胸椎', '椎间盘', '炎']"
I10M46403,M46.403,腰椎椎间盘炎,"['腰椎', '椎间盘', '炎']"
I10M46500,M46.500,特指感染性脊椎病,"['特指', '感染性', '脊椎']"
I10M46501,M46.501,颈椎脓肿,"['颈椎', '脓肿']"
I10M46502,M46.502,胸椎脓肿,"['胸椎', '脓肿']"
I10M46503,M46.503,腰椎脓肿,"['腰椎', '脓肿']"
I10M46504,M46.504,骶尾椎脓肿,"['骶', '尾椎', '脓肿']"
I10M46800,M46.800,特指炎性脊椎病,"['特指', '炎性', '脊椎']"
I10M46801,M46.801,化脓性脊柱炎,"['化脓性', '脊柱炎']"
I10M46802,M46.802,退行性脊柱炎,"['退行性', '脊柱炎']"
I10M46803,M46.803,增生性脊柱炎,"['增生', '脊柱炎']"
I10M46900,M46.900,炎性脊椎病,"['炎性', '脊椎']"
I10M47000,M47.000+,脊髓前动脉和椎动脉压迫综合征,"['脊髓', '前', '动脉', '椎动脉', '压迫', '综合征']"
I10M47001,M47.001+,椎动脉型颈椎病,"['椎动脉', '型', '颈椎病']"
I10M47002,M47.002+,椎动脉压迫综合征,"['椎动脉', '压迫', '综合征']"
I10M47003,M47.003+,脊髓前动脉压迫综合征,"['脊髓', '前', '动脉', '压迫', '综合征']"
I10M47100,M47.100+,特指脊椎关节强硬伴脊髓病,"['特指', '脊椎', '关节', '强硬', '伴', '脊髓']"
I10M47101,M47.101+,脊髓型颈椎病,"['脊髓型', '颈椎病']"
I10M47102,M47.102+,胸椎关节强硬伴脊髓病,"['胸椎', '关节', '强硬', '伴', '脊髓']"
I10M47103,M47.103+,腰椎关节强硬伴脊髓病,"['腰椎', '关节', '强硬', '伴', '脊髓']"
I10M47104,M47.104+,脊椎关节强硬伴脊髓病,"['脊椎', '关节', '强硬', '伴', '脊髓']"
I10M47200,M47.200,特指脊椎关节强硬伴有神经根病,"['特指', '脊椎', '关节', '强硬', '伴', '有', '神经', '根病']"
I10M47201,M47.201,神经根型颈椎病,"['神经', '根型', '颈椎病']"
I10M47202,M47.202,交感神经型颈椎病,"['交感神经', '型', '颈椎病']"
I10M47203,M47.203,神经根型胸椎病,"['神经', '根型', '胸椎']"
I10M47204,M47.204,神经根型腰椎病,"['神经', '根型', '腰椎病']"
I10M47800,M47.800,特指脊椎关节强硬,"['特指', '脊椎', '关节', '强硬']"
I10M47801,M47.801,颈椎关节强硬,"['颈椎', '关节', '强硬']"
I10M47802,M47.802,混合型颈椎病,"['混合型', '颈椎病']"
I10M47803,M47.803,胸椎关节强硬,"['胸椎', '关节', '强硬']"
I10M47804,M47.804,腰椎关节强硬,"['腰椎', '关节', '强硬']"
I10M47805,M47.805,齿状突骨质增生,"['齿状', '突', '骨质增生']"
I10M47806,M47.806,腰骶关节强硬,"['腰', '骶', '关节', '强硬']"
I10M47900,M47.900,脊椎关节强硬,"['脊椎', '关节', '强硬']"
I10M47901,M47.901,肥厚性脊柱炎,"['肥厚', '脊柱炎']"
I10M47902,M47.902,脊柱变性,"['脊柱', '变性']"
I10M47903,M47.903,老年性脊柱炎,"['老年性', '脊柱炎']"
I10M47904,M47.904,椎骨关节面破坏,"['椎骨', '关节', '面', '破坏']"
I10M48000,M48.000,椎管狭窄,"['椎管', '狭窄']"
I10M48001,M48.001,枕寰枢椎管狭窄,"['枕', '寰', '枢', '椎管', '狭窄']"
I10M48002,M48.002,颈椎椎管狭窄,"['颈椎', '椎管', '狭窄']"
I10M48003,M48.003,胸椎椎管狭窄,"['胸椎', '椎管', '狭窄']"
I10M48004,M48.004,胸腰椎椎管狭窄,"['胸', '腰椎', '椎管', '狭窄']"
I10M48005,M48.005,腰椎椎管狭窄,"['腰椎', '椎管', '狭窄']"
I10M48006,M48.006,颈腰综合征,"['颈', '腰', '综合征']"
I10M48100,M48.100,强直性骨肥厚【福雷斯蒂尔】,"['强直性', '骨', '肥厚', '福雷斯', '蒂尔']"
I10M48200,M48.200,脊椎棘突吻合,"['脊椎', '棘突', '吻合']"
I10M48300,M48.300,创伤性脊椎病,"['创伤性', '脊椎']"
I10M48301,M48.301,颈椎椎间盘创伤性退变,"['颈椎', '椎间盘', '创伤性', '退变']"
I10M48302,M48.302,胸椎椎间盘创伤性退变,"['胸椎', '椎间盘', '创伤性', '退变']"
I10M48303,M48.303,腰椎椎间盘创伤性退变,"['腰椎', '椎间盘', '创伤性', '退变']"
I10M48304,M48.304,创伤性腰椎病,"['创伤性', '腰椎病']"
I10M48305,M48.305,屈梅尔脊柱炎,"['屈梅尔', '脊柱炎']"
I10M48400,M48.400,脊椎疲劳性骨折,"['脊椎', '疲劳', '性骨折']"
I10M48401,M48.401,脊椎应力性骨折,"['脊椎', '应力', '性骨折']"
I10M48500,M48.500,椎体塌陷,"['椎体', '塌陷']"
I10M48501,M48.501,颈椎楔形变,"['颈椎', '楔形', '变']"
I10M48502,M48.502,胸椎楔形变,"['胸椎', '楔形', '变']"
I10M48503,M48.503,腰椎楔形变,"['腰椎', '楔形', '变']"
I10M48800,M48.800,特指脊椎病,"['特指', '脊椎']"
I10M48801,M48.801,颈椎后纵韧带骨化,"['颈椎', '后', '纵', '韧带', '骨化']"
I10M48802,M48.802,胸椎后纵韧带骨化,"['胸椎', '后', '纵', '韧带', '骨化']"
I10M48803,M48.803,胸腰椎后纵韧带骨化,"['胸', '腰椎', '后', '纵', '韧带', '骨化']"
I10M48804,M48.804,腰椎后纵韧带骨化,"['腰椎', '后', '纵', '韧带', '骨化']"
I10M48805,M48.805,骶尾椎后纵韧带骨化,"['骶', '尾椎', '后', '纵', '韧带', '骨化']"
I10M48806,M48.806,后纵韧带骨化,"['后', '纵', '韧带', '骨化']"
I10M48808,M48.808,黄韧带骨化,"['黄', '韧带', '骨化']"
I10M48809,M48.809,脊椎后纵韧带骨化,"['脊椎', '后', '纵', '韧带', '骨化']"
I10M48810,M48.810,棘突间韧带综合征,"['棘突', '间', '韧带', '综合征']"
I10M48811,M48.811,肌性脊柱炎,"['肌性', '脊柱炎']"
I10M48812,M48.812,老年性脊椎萎缩,"['老年性', '脊椎', '萎缩']"
I10M48900,M48.900,脊椎病,['脊椎']
I10M48901,M48.901,颈椎退行性病变,"['颈椎', '退行性', '病变']"
I10M48902,M48.902,胸椎退行性病变,"['胸椎', '退行性', '病变']"
I10M48903,M48.903,腰椎退行性病变,"['腰椎', '退行性', '病变']"
I10M48904,M48.904,脊椎退行性病变,"['脊椎', '退行性', '病变']"
I10M50000,M50.000+,颈椎间盘疾患伴有脊髓病,"['颈', '椎间盘', '疾患', '伴', '有', '脊髓']"
I10M50001,M50.001+,颈椎间盘突出伴脊髓病,"['颈', '椎间盘', '突出', '伴', '脊髓']"
I10M50100,M50.100+,颈椎间盘疾患伴神经根病,"['颈', '椎间盘', '疾患', '伴', '神经', '根病']"
I10M50101,M50.101+,颈椎胸椎椎间盘疾患伴有神经根病,"['颈椎', '胸椎', '椎间盘', '疾患', '伴', '有', '神经', '根病']"
I10M50200,M50.200,特指颈椎间盘移位,"['特指', '颈', '椎间盘', '移位']"
I10M50201,M50.201,颈椎间盘突出,"['颈', '椎间盘', '突出']"
I10M50202,M50.202,颈椎胸椎椎间盘突出,"['颈椎', '胸椎', '椎间盘', '突出']"
I10M50300,M50.300,特指颈椎间盘变性,"['特指', '颈', '椎间盘', '变性']"
I10M50301,M50.301,颈椎胸椎椎间盘变性,"['颈椎', '胸椎', '椎间盘', '变性']"
I10M50800,M50.800,特指颈椎椎间盘疾患,"['特指', '颈椎', '椎间盘', '疾患']"
I10M50900,M50.900,颈椎间盘疾患,"['颈', '椎间盘', '疾患']"
I10M50901,M50.901,颈椎胸椎椎间盘疾患,"['颈椎', '胸椎', '椎间盘', '疾患']"
I10M51000,M51.000+,腰和特指椎间盘疾患伴有脊髓病,"['腰', '特指', '椎间盘', '疾患', '伴', '有', '脊髓']"
I10M51001,M51.001+,胸椎间盘突出伴脊髓病,"['胸', '椎间盘', '突出', '伴', '脊髓']"
I10M51002,M51.002+,胸椎腰椎椎间盘突出伴脊髓病,"['胸椎', '腰椎', '椎间盘', '突出', '伴', '脊髓']"
I10M51003,M51.003+,腰椎间盘突出伴脊髓病,"['腰椎间盘', '突出', '伴', '脊髓']"
I10M51004,M51.004+,腰骶椎间盘突出伴脊髓病,"['腰', '骶', '椎间盘', '突出', '伴', '脊髓']"
I10M51100,M51.100+,腰和特指椎间盘疾患伴有神经根病,"['腰', '特指', '椎间盘', '疾患', '伴', '有', '神经', '根病']"
I10M51101,M51.101+,腰椎间盘脱出伴坐骨神经痛,"['腰椎间盘', '脱出', '伴', '坐骨神经', '痛']"
I10M51102,M51.102+,髓核疝性神经炎,"['髓', '核', '疝性', '神经炎']"
I10M51103,M51.103+,椎间盘疾患性腰痛伴坐骨神经痛,"['椎间盘', '疾患', '腰痛', '伴', '坐骨神经', '痛']"
I10M51104,M51.104+,椎间盘破裂性神经炎,"['椎间盘', '破裂', '神经炎']"
I10M51105,M51.105+,椎间盘移位性脊髓神经根压迫,"['椎间盘', '移位', '脊髓', '神经', '根', '压迫']"
I10M51106,M51.106+,椎间盘移位性神经炎,"['椎间盘', '移位', '神经炎']"
I10M51200,M51.200,特指椎间盘移位,"['特指', '椎间盘', '移位']"
I10M51201,M51.201,胸椎间盘突出,"['胸', '椎间盘', '突出']"
I10M51202,M51.202,腰椎间盘突出,"['腰椎间盘', '突出']"
I10M51203,M51.203,胸腰椎椎间盘突出,"['胸', '腰椎', '椎间盘', '突出']"
I10M51204,M51.204,腰骶椎间盘突出,"['腰', '骶', '椎间盘', '突出']"
I10M51205,M51.205,椎间盘移位性腰痛,"['椎间盘', '移位', '腰痛']"
I10M51300,M51.300,特指椎间盘变性,"['特指', '椎间盘', '变性']"
I10M51301,M51.301,胸椎间盘变性,"['胸', '椎间盘', '变性']"
I10M51302,M51.302,胸腰椎间盘变性,"['胸', '腰椎间盘', '变性']"
I10M51303,M51.303,腰椎间盘变性,"['腰椎间盘', '变性']"
I10M51304,M51.304,腰骶椎间盘变性,"['腰', '骶', '椎间盘', '变性']"
I10M51305,M51.305,椎间盘变性,"['椎间盘', '变性']"
I10M51400,M51.400,施莫尔结,['施莫尔结']
I10M51800,M51.800,特指椎间盘疾患,"['特指', '椎间盘', '疾患']"
I10M51801,M51.801,椎间盘膨隆,"['椎间盘', '膨隆']"
I10M51802,M51.802,椎间盘钙化,"['椎间盘', '钙化']"
I10M51803,M51.803,椎间盘畸形,"['椎间盘', '畸形']"
I10M51900,M51.900,椎间盘疾患,"['椎间盘', '疾患']"
I10M51901,M51.901,腰椎间盘退行性病变,"['腰椎间盘', '退行性', '病变']"
I10M53000,M53.000,颈颅综合征,"['颈颅', '综合征']"
I10M53001,M53.001,颈后交感神经综合征,"['颈后', '交感神经', '综合征']"
I10M53002,M53.002,颅椎综合征,"['颅椎', '综合征']"
I10M53100,M53.100,颈臂综合征,"['颈臂', '综合征']"
I10M53101,M53.101,颈肩综合征,"['颈', '肩', '综合征']"
I10M53200,M53.200,脊柱不稳定性疾患,"['脊柱', '不稳定性', '疾患']"
I10M53201,M53.201,多发性脊柱不稳定,"['多发性', '脊柱', '不', '稳定']"
I10M53202,M53.202,枕寰枢椎不稳定,"['枕', '寰', '枢椎', '不', '稳定']"
I10M53203,M53.203,颈椎不稳定,"['颈椎', '不', '稳定']"
I10M53204,M53.204,颈胸椎不稳定,"['颈', '胸椎', '不', '稳定']"
I10M53205,M53.205,胸椎不稳定,"['胸椎', '不', '稳定']"
I10M53206,M53.206,胸腰椎不稳定,"['胸', '腰椎', '不', '稳定']"
I10M53207,M53.207,腰椎不稳定,"['腰椎', '不', '稳定']"
I10M53208,M53.208,腰骶关节不稳定,"['腰', '骶', '关节', '不', '稳定']"
I10M53209,M53.209,骶髂关节不稳定,"['骶', '髂', '关节', '不', '稳定']"
I10M53210,M53.210,尾骨运动过度,"['尾骨', '运动过度']"
I10M53211,M53.211,背部韧带松弛,"['背部', '韧带', '松弛']"
I10M53212,M53.212,病理性脊柱关节脱位,"['病理性', '脊柱', '关节', '脱位']"
I10M53300,M53.300,骶尾疾患,"['骶', '尾', '疾患']"
I10M53301,M53.301,尾骨痛,"['尾骨', '痛']"
I10M53302,M53.302,骶髂关节改变,"['骶', '髂', '关节', '改变']"
I10M53303,M53.303,骶髂关节僵硬,"['骶', '髂', '关节', '僵硬']"
I10M53304,M53.304,骶髂关节面破坏,"['骶', '髂', '关节', '面', '破坏']"
I10M53305,M53.305,骶尾部痛,"['骶', '尾部', '痛']"
I10M53306,M53.306,非创伤性骶髂关节损害,"['非', '创伤性', '骶', '髂', '关节', '损害']"
I10M53800,M53.800,特指背部痛,"['特指', '背部', '痛']"
I10M53801,M53.801,脊柱强直,"['脊柱', '强直']"
I10M53802,M53.802,脊柱关节僵硬,"['脊柱', '关节', '僵硬']"
I10M53900,M53.900,背部病,['背部']
I10M54000,M54.000,颈背区脂膜炎,"['颈背', '区脂', '膜炎']"
I10M54001,M54.001,颈部脂膜炎,"['颈部', '脂', '膜炎']"
I10M54002,M54.002,骶部脂膜炎,"['骶', '部脂', '膜炎']"
I10M54003,M54.003,背部脂膜炎,"['背部', '脂', '膜炎']"
I10M54100,M54.100,颈神经根炎,"['颈', '神经', '根炎']"
I10M54101,M54.101,臂丛神经炎,"['臂丛', '神经炎']"
I10M54102,M54.102,胸神经根炎,"['胸', '神经', '根炎']"
I10M54103,M54.103,腰神经根炎,"['腰', '神经', '根炎']"
I10M54104,M54.104,腰骶神经根炎,"['腰', '骶', '神经', '根炎']"
I10M54105,M54.105,神经根炎,"['神经', '根炎']"
I10M54106,M54.106,神经根痛,"['神经', '根痛']"
